,Unnamed: 0,comments,estimated_rating_flair,estimated_rating_textblob,estimated_rating_asent,pos_value_asent,neg_value_asent,probability,estimated_sentiment_flair,estimated_sentiment_textblob,compound_value_asent,neu_value_asent,estimated_subjectivity_textblob
11529,11529,"I had some issues with Triston's house, and I had to report them to AirBnB. AirBnB agreed with me and gave me a full refund. Blow is the document we sent them.
Dear Sir or Madam, 
It is with great distress that I'm writing to you in regards to the quality of this Airbnb (27 Bencoolen Street). One day before we were due to check in to 10F Braddell Hill Road the house owner, Triston, told us, he will ""upgrade"" our room for free. Our new room was in the same apartment, so we checked the ""new room"" on Airbnb and saw a mountain of negative comments. 
On Saturday 30th March 2019, we contacted Airbnb to register our concerns about the mountain of negative comments on Tristan's account. Airbnb informed us that we couldn't do anything until we moved in and that our only option was to report any issues with evidence. 
We then contacted the house owner, Tristen, directly and spoke with him about another property (27 Bencoolen Street) he has advertised on Airbnb. We requested to stay at 27 Bencoolen Street as the comments were better and Tristan agreed. On Sunday 31st March 2019, we checked-in to 27 Bencoolen Street. 
Upon our arrival, we had several serious issues;
1. There is a thick layer of green mold from the ceiling to the floor in the bathroom.  
2. The apartment seems severely overcrowded. (We need to know how many occupants are allowed) 
3. There is one toilet and 9 bedrooms.
4. The overwhelming smell of sewage from the only toilet.  
5. A really bad smell from the bathroom drain ( I woke up because of this smell and left all of the windows and still can’t breathe. 02 April)
6. The general cleanliness of the apartment is lacking. 
7. We booked the room for one month, and the only provided one sheet & pillowcase. 
8. One towel for the month. 
9. They won’t clean the room during my stay(one towel each for a month)
Please refer to the photo/video evidence provided below. 
This situation is very distressing to both myself and my partner. I believe the rooms have been illegally divided to maximise Triston's profit. 
I look forward to your swift reply. 
Yours sincerely, 
Youngseo Lee",0.6904110385950302,2.647792580982236,2.943480736710133,0.0456373212580928,0.0341298723638937,0.9999765157699584,NEGATIVE,0.0591170323928944,0.0286325326750632,0.3577328063780133,0.4937042842215256
11546,11546,Near to Boon Lay MTR station,2.0062477036935498,2.75,2.8108825044289905,0.0,0.0,0.7667070627212524,POSITIVE,0.1,0.0,0.0,0.4
11566,11566,comfort and cozy,4.959958953502139,2.0,3.153830388760168,0.5555555555555556,0.0,0.9970101118087769,POSITIVE,-0.1999999999999999,0.3611575592573076,0.4444444444444444,0.75
11574,11574,"The condo is quite close to the public transportation although the exact block is a bit hard to find at the beginning, the roommates are quite nice.",4.966557217006019,2.848958333333333,3.042834539047681,0.0926242026772077,0.1287695025903632,0.9966777563095092,POSITIVE,0.1395833333333333,-0.0533709947477525,0.7786062947324289,0.4645833333333333
11602,11602,"The location is very convenient for food, malls, and MRT stations. The room is cozy and provides everything we need.",4.955443682857389,2.5,2.8108825044289905,0.0,0.0,0.9972378015518188,POSITIVE,1.3877787807814457e-17,0.0,0.0,0.525
11607,11607,Loved the whole stay but especially our interactions with Ryan. He went above and beyond.,4.989723909331979,3.0625,2.8108825044289905,0.0,0.0,0.9955143332481384,POSITIVE,0.2249999999999999,0.0,0.0,0.5750000000000001
11620,11620,Recommend it if you are ever in Singapore,4.80925681051544,2.5,3.194627636982386,0.2631578947368421,0.0,0.9852761626243592,POSITIVE,0.0,0.3611575592573076,0.7368421052631579,0.0
11621,11621,The apartment had all the features listed. However the size of the room was really small compared to what was shown in the pictures. It would be appropriate to have the area measurement mentioned in the listing.,0.6926440768065943,2.8125,2.8108825044289905,0.0,0.0,0.9991692304611206,NEGATIVE,0.125,0.0,0.0,0.45
11650,11650,Close to public transportation.  Older house with no central ac. Room has wall ac but rest of house no. Very hot inside. Simple room with no frills.  Ok for backpackers. Shared bathroom with 6 people during stay.,4.948154654082687,2.7377136752136755,2.981396137981549,0.0871654083733699,0.0993756266520827,0.997605800628662,POSITIVE,0.09508547008547,-0.0155858901855857,0.5277446792602616,0.3601648351648351
11664,11664,"Singapore is expensive, i get it. If you just need to crash pad for a flight the next morning this is a good spot it’s close to the subway. The room itself is a bit dark and had a strong chemical odor. The house itself has a strong food odor. The room has a balcony but it is unusable as it is filthy. The room was crowded with furniture. I thought the overhead fan was going to pop out of its bracket. Nardis was nice. The ac worked. The room had no artwork on the walls so it felt a little bit like a prison cell. For one night it is fine but I wouldn’t spend multiple nights",0.6907169458150446,2.714962121212121,3.026142002355563,0.1297369063369908,0.0296601185703641,0.9998657703399658,NEGATIVE,0.0859848484848484,0.1280138341534958,0.4769666114562813,0.5606060606060607
11677,11677,the location is solid and Jarwin my point of contact was very helpful as usual,4.913546121024658,2.458333333333333,3.254379781902702,0.2652461425422484,0.0,0.9993605017662048,POSITIVE,-0.0166666666666666,0.570886006706562,0.7347538574577518,0.2166666666666666
11706,11706,"The place is far from city center. 
The description say you have access to kitchen but actually you are not allowed to use it",0.7540645107164762,2.5,2.8108825044289905,0.0,0.0,0.9779288172721864,NEGATIVE,0.0,0.0,0.0,0.4000000000000001
11711,11711,It is cheap and the room is very spacious by local standards.,4.982843195197867,3.0,2.8108825044289905,0.0,0.0,0.9941406846046448,POSITIVE,0.2,0.0,0.0,0.3333333333333333
11721,11721,"Initially the access to kitchen is listed, but i noticed the host removed this after that. I scroll down the comments, i noticed some people did comment on the same thing, about getting access to kitchen. Well, the host did clarify that they are muslims and they do not share kitchen with others, unless you are muslim. The bathroom is amazingly clean. Other than the host need to personally greet you for key check in, its a bit tedious in arranging schedule and convenience, especially when flight is delayed suddenly while the host would not be around by the time you are there. Others are fine. Not sure about public transport, but we just Grab around. Its close to airport, and/thus its a bit distance to the town area.",0.6962151387043293,2.452457264957265,3.013619016154099,0.1100053402422276,0.0290543524702797,0.9978836178779602,NEGATIVE,-0.019017094017094,0.0867491951062699,0.4859403072874926,0.5188034188034187
11730,11730,"This property is not what you expect from the exterior photo, or from a modern looking Singaporean house. Inside is dark, hot and very old-fashioned, with chipped furniture, mis-matched old bedding and unclear instructions with the lovely host ‘Nargis’ not often available. Her mother is there but is very shy has very little English. Disappointing after a 17hr flight. I have stayed in European Airbnb with 100% better facilities for half this price!",0.6903652794158831,2.553199404761905,3.026891439001682,0.0551981683907805,0.1127615205608937,0.999993085861206,NEGATIVE,0.0212797619047619,0.0510912885969963,0.6320403110483257,0.419047619047619
11739,11739,"We stayed for one night. The place is clean. Furniture and bedding are old. Good entry-level room for the price you pay, not more.",0.7027824645279829,3.072916666666666,3.0027251743736496,0.1452247962640784,0.0214723926380368,0.99553644657135,NEGATIVE,0.2291666666666666,0.1907703461316723,0.3333028110978848,0.5
11741,11741,"Communication and check in were excellent. 
My complaint is the noise level at night. I checked in at almost midnight and right across the alley from the room I stayed in there was a car wash operating (vacuum and high pressure water) until 3am. The walls and windows offered little in terms of noise reduction.
Definitely would not recommend to light sleepers.",0.6937805053167424,2.921837797619048,3.0207999379888584,0.1220126225372522,0.08751814442966,0.998759388923645,NEGATIVE,0.168735119047619,0.0261137179872178,0.5904692330330876,0.4969642857142857
11750,11750,"I personally didn't hear any street noise, but my unit was facing the back. Weekly cleaning is provided but not for the towels, so you need to wash those yourself if you have a long stay. The host Jarwin was responsive and friendly!",2.4914423829822434,2.76171875,2.969346157644552,0.1665554814320658,0.0,0.679144024848938,NEGATIVE,0.1046875,0.2392416280437573,0.1667778519012674,0.3
11764,11764,Value for money place to stay over,2.121523686427604,2.5,3.18545515714954,0.2857142857142857,0.0,0.719325840473175,NEGATIVE,0.0,0.3399500518250424,0.7142857142857143,0.0
11768,11768,"I was supposed to checkin at 3pm and when I arrived there was no-one there. I checked my emails and Jing had very recently emailed me to say she would be there to check me in at 4.30pm an hour and a half after what we had agreed on. 
The Wi-Fi is not working. The listing includes Wi-Fi and I would not have booked otherwise but when I arrived the Wi-Fi was not working. Jing gave me a SIM card that she said would work but she did not know anything about how I was supposed to set-up the SIM card for use. When I complained about this she simply stated that the Wi-Fi did work. 
Other than that the room is very nice and in a good location.  Jing is very nice and offers plenty of nice touches around the house. But ask about the wifi before booking!",0.6905990451756122,3.1295833333333336,3.0043086486555515,0.076180390449383,0.0290503626633849,0.999908447265625,NEGATIVE,0.2518333333333333,0.1113411007983368,0.4503248024427875,0.5023809523809524
11805,11805,"Thank you for all the hospitality at Maple. Although it was a shared hostel, it maintained its cleanliness always!!!",4.675928568271757,2.5,3.222119989520724,0.2138612333101798,0.0,0.9782474637031556,POSITIVE,0.0,0.4339047922099573,0.7861387666898201,0.0
11811,11811,"DEFINITELY NOT RECOMMEND. The place is small, old, dirty and smell. No free towel. Noise. Look like no host to control everything.
Weakness: 
The bedroom is so bad. The sheet is smell and really dirty. I am afraid the host doesn't clean again all things before new guest came.
- Bathroom is so dirty. Hot/Cold machine doesn't work. Don't have free towel. You must rent  (!!!, don't think this happen).  And if you stay at weekend, maybe host doesn't there and response to you (directly or facebook message).
- Don't have special room for snore people or specific device for normal people (as some other AirBnB).  
Here is my detail situation: Host doesn't have free towel (as other AirBnB I have joined). We must rent it. Rented tower is put inside the box with locker. Outside of the box, there is the message ""Contact host with <facebook_contact> for getting locker password"". I have contacted and send voice message but no response. Really frustrated for staying at house without towels, host doesn't response.
Strong point:
- Next to Chinatown MRT (30 seconds).  But you don't really need it. Every places in Singapore can be gone with Bus/MRT. Also if you are tourist, you often go to attraction. There are many ways for getting there.",0.6903550745449505,2.4024756493506496,2.947597503058714,0.0884046303306948,0.0970513034469122,0.999996781349182,NEGATIVE,-0.0390097402597402,0.0164679143579083,0.3914671431454699,0.512038961038961
